listingAddress/full,listingAddress/street,listingAddress/city,listingAddress/state,listingAddress/zipCode,homeStatus,listingStatus,bedrooms,livingArea,price,listingPrice/amount,daysOnZillow,propertyUrl,hdpUrl,lastSoldPrice,listingPriceHistory/0/date,listingPriceHistory/0/event,listingPriceHistory/1/date,listingPriceHistory/1/event,listingPriceHistory/2/date,listingPriceHistory/2/event,listingPriceHistory/3/date,listingPriceHistory/3/event,listingPriceHistory/4/date,listingPriceHistory/4/event,listingPriceHistory/5/date,listingPriceHistory/5/event,listingPriceHistory/6/date,listingPriceHistory/6/event,listingPriceHistory/7/date,listingPriceHistory/7/event,listingPriceHistory/8/date,listingPriceHistory/8/event,listingPriceHistory/9/date,listingPriceHistory/9/event,listingPriceHistory/10/date,listingPriceHistory/10/event,listingPriceHistory/11/date,listingPriceHistory/11/event,listingPriceHistory/12/date,listingPriceHistory/12/event,listingPriceHistory/13/date,listingPriceHistory/13/event,listingPriceHistory/14/date,listingPriceHistory/14/event,listingPriceHistory/15/date,listingPriceHistory/15/event,listingPriceHistory/16/date,listingPriceHistory/16/event,listingPriceHistory/17/date,listingPriceHistory/17/event,listingPriceHistory/18/date,listingPriceHistory/18/event,listingPriceHistory/19/date,listingPriceHistory/19/event,listingPriceHistory/20/date,listingPriceHistory/20/event,listingPriceHistory/21/date,listingPriceHistory/21/event,listingPriceHistory/22/date,listingPriceHistory/22/event,listingPriceHistory/23/date,listingPriceHistory/23/event,listingPriceHistory/24/date,listingPriceHistory/24/event,listingPriceHistory/25/date,listingPriceHistory/25/event,listingPriceHistory/26/date,listingPriceHistory/26/event,listingPriceHistory/27/date,listingPriceHistory/27/event
"18864 Zoysia Loop, Foley, AL 36535",18864 Zoysia Loop,Foley,AL,36535,,forRent,4,1707,,1895,13,https://www.zillow.com/homedetails/18864-Zoysia-Loop-Foley-AL-36535/463866352_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-31T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15361 Planters Ln, Foley, AL 36535",15361 Planters Ln,Foley,AL,36535,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/15361-Planters-Ln-Foley-AL-36535/465041462_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15332 Tiller Ln, Foley, AL 36535",15332 Tiller Ln,Foley,AL,36535,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/15332-Tiller-Ln-Foley-AL-36535/462955413_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-31T00:00:00.000Z,Price change,2026-07-11T00:00:00.000Z,Price change,2026-06-24T00:00:00.000Z,Price change,2026-06-13T00:00:00.000Z,Price change,2026-06-10T00:00:00.000Z,Price change,2026-06-05T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18883 Zoysia Loop, Foley, AL 36535",18883 Zoysia Loop,Foley,AL,36535,,forRent,4,1707,,1895,13,https://www.zillow.com/homedetails/18883-Zoysia-Loop-Foley-AL-36535/465041447_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10375 Buffalo St, Foley, AL 36535",10375 Buffalo St,Foley,AL,36535,,forRent,4,1732,,1895,13,https://www.zillow.com/homedetails/10375-Buffalo-St-Foley-AL-36535/463944498_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-01T00:00:00.000Z,Price change,2026-07-28T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1033 Chloe St, Foley, AL 36535",1033 Chloe St,Foley,AL,36535,,forRent,3,1745,,1799,36,https://www.zillow.com/homedetails/1033-Chloe-St-Foley-AL-36535/2067657072_zpid/,,267620,2026-09-10T00:00:00.000Z,Price change,2026-09-09T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-27T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-11T00:00:00.000Z,Listed for rent,2025-08-07T00:00:00.000Z,Listing removed,2025-08-01T00:00:00.000Z,Price change,2025-07-30T00:00:00.000Z,Price change,2025-07-22T00:00:00.000Z,Price change,2025-07-11T00:00:00.000Z,Price change,2025-07-09T00:00:00.000Z,Price change,2025-07-04T00:00:00.000Z,Price change,2025-06-24T00:00:00.000Z,Listed for rent,2023-07-23T00:00:00.000Z,Listing removed,2023-07-21T00:00:00.000Z,Price change,2023-07-20T00:00:00.000Z,Listed for rent,2022-01-22T00:00:00.000Z,Listing removed,2022-01-09T00:00:00.000Z,Price change,2022-01-01T00:00:00.000Z,Price change,2021-12-29T00:00:00.000Z,Listed for rent,2021-12-28T00:00:00.000Z,Sold,,,,
"10341 Buffalo St, Foley, AL 36535",10341 Buffalo St,Foley,AL,36535,,forRent,3,1569,,1800,13,https://www.zillow.com/homedetails/10341-Buffalo-St-Foley-AL-36535/463944491_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-08-01T00:00:00.000Z,Price change,2026-07-28T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Price change,2026-07-17T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"17030 Baldwin County Rd #Llc, Foley, AL 36535",17030 Baldwin County Rd #Llc,Foley,AL,36535,,forRent,3,1216,,1095,182,https://www.zillow.com/homedetails/17030-Baldwin-County-Rd-LLC-Foley-AL-36535/461142819_zpid/,,,2026-03-18T00:00:00.000Z,Listed for rent,2025-06-05T00:00:00.000Z,Listing removed,2024-07-31T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19364 Chelsey Dr, Foley, AL 36535",19364 Chelsey Dr,Foley,AL,36535,,forRent,3,1355,,1549,124,https://www.zillow.com/homedetails/19364-Chelsey-Dr-Foley-AL-36535/462463232_zpid/,,,2026-05-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"15375 Planters Ln, Foley, AL 36535",15375 Planters Ln,Foley,AL,36535,,forRent,4,1891,,1995,13,https://www.zillow.com/homedetails/15375-Planters-Ln-Foley-AL-36535/463785362_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-25T00:00:00.000Z,Price change,2026-07-14T00:00:00.000Z,Price change,2026-07-10T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"10305 Buffalo St, Foley, AL 36535",10305 Buffalo St,Foley,AL,36535,,forRent,3,1413,,1755,5,https://www.zillow.com/homedetails/10305-Buffalo-St-Foley-AL-36535/464140308_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,2026-08-15T00:00:00.000Z,Listing removed,2026-08-01T00:00:00.000Z,Price change,2026-07-28T00:00:00.000Z,Price change,2026-07-25T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19360 Chelsey Dr, Foley, AL 36535",19360 Chelsey Dr,Foley,AL,36535,,forRent,1,809,,1249,124,https://www.zillow.com/homedetails/19360-Chelsey-Dr-Foley-AL-36535/462463231_zpid/,,,2026-05-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19362 Chelsey Dr, Foley, AL 36535",19362 Chelsey Dr,Foley,AL,36535,,forRent,2,1102,,1375,124,https://www.zillow.com/homedetails/19362-Chelsey-Dr-Foley-AL-36535/462463228_zpid/,,,2026-05-15T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14423 Headlands Ln, Foley, AL 36535",14423 Headlands Ln,Foley,AL,36535,,forRent,4,1787,,1900,7,https://www.zillow.com/homedetails/14423-Headlands-Ln-Foley-AL-36535/2076444453_zpid/,,220275,2026-09-09T00:00:00.000Z,Listed for rent,2023-12-20T00:00:00.000Z,Listing removed,2023-12-12T00:00:00.000Z,Listed for rent,2023-11-08T00:00:00.000Z,Listing removed,2023-09-21T00:00:00.000Z,Price change,2023-08-30T00:00:00.000Z,Price change,2023-07-11T00:00:00.000Z,Listed for rent,2021-09-10T00:00:00.000Z,Sold,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31 Lago Ln, Freeport, FL 36580",31 Lago Ln,Freeport,FL,36580,,forRent,4,1810,,1990,13,https://www.zillow.com/homedetails/31-Lago-Ln-Freeport-FL-36580/463510914_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-22T00:00:00.000Z,Price change,2026-06-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14578 Dayton Cir, Foley, AL 36535",14578 Dayton Cir,Foley,AL,36535,,forRent,4,2031,,2500,1,https://www.zillow.com/homedetails/14578-Dayton-Cir-Foley-AL-36535/447119813_zpid/,,322000,2026-09-15T00:00:00.000Z,Listed for rent,2025-03-31T00:00:00.000Z,Sold,2025-03-18T00:00:00.000Z,Pending sale,2025-03-16T00:00:00.000Z,Price change,2025-02-07T00:00:00.000Z,Pending sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"14531 Dayton Cir, Foley, AL 36535",14531 Dayton Cir,Foley,AL,36535,,forRent,4,2031,,2500,1,https://www.zillow.com/homedetails/14531-Dayton-Cir-Foley-AL-36535/462698096_zpid/,,324000,2026-09-15T00:00:00.000Z,Listed for rent,2026-08-24T00:00:00.000Z,Sold,2026-07-02T00:00:00.000Z,Pending sale,2026-05-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36 Lago Ln, Freeport, FL 36580",36 Lago Ln,Freeport,FL,36580,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/36-Lago-Ln-Freeport-FL-36580/463510920_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-22T00:00:00.000Z,Price change,2026-06-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41 Lago Ln, Freeport, FL 36580",41 Lago Ln,Freeport,FL,36580,,forRent,3,1569,,1850,13,https://www.zillow.com/homedetails/41-Lago-Ln-Freeport-FL-36580/465046099_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19976 Clover Field Ln, Summerdale, AL 36580",19976 Clover Field Ln,Summerdale,AL,36580,,forRent,3,1569,,1845,5,https://www.zillow.com/homedetails/19976-Clover-Field-Ln-Summerdale-AL-36580/465209719_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18661 Facet Rd, Summerdale, AL 36580",18661 Facet Rd,Summerdale,AL,36580,,forRent,4,1810,,1850,13,https://www.zillow.com/homedetails/18661-Facet-Rd-Summerdale-AL-36580/465041464_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"365 Lago Ln, Freeport, FL 36580",365 Lago Ln,Freeport,FL,36580,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/365-Lago-Ln-Freeport-FL-36580/465046097_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18639 Facet Rd, Summerdale, AL 36580",18639 Facet Rd,Summerdale,AL,36580,,forRent,3,1569,,1755,13,https://www.zillow.com/homedetails/18639-Facet-Rd-Summerdale-AL-36580/465041485_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18685 Facet Rd, Summerdale, AL 36580",18685 Facet Rd,Summerdale,AL,36580,,forRent,3,1569,,1755,13,https://www.zillow.com/homedetails/18685-Facet-Rd-Summerdale-AL-36580/465041482_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20052 Clover Field Ln, Summerdale, AL 36580",20052 Clover Field Ln,Summerdale,AL,36580,,forRent,3,1413,,1795,13,https://www.zillow.com/homedetails/20052-Clover-Field-Ln-Summerdale-AL-36580/465041471_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18697 Facet Rd, Summerdale, AL 36580",18697 Facet Rd,Summerdale,AL,36580,,forRent,4,1810,,1850,13,https://www.zillow.com/homedetails/18697-Facet-Rd-Summerdale-AL-36580/465041476_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"353 Lago Ln, Freeport, FL 36580",353 Lago Ln,Freeport,FL,36580,,forRent,4,1810,,1990,13,https://www.zillow.com/homedetails/353-Lago-Ln-Freeport-FL-36580/465046095_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"365 Lago Ln, Freeport, FL 36580",365 Lago Ln,Freeport,FL,36580,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/365-Lago-Ln-Freeport-FL-36580/465046097_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"36 Lago Ln, Freeport, FL 36580",36 Lago Ln,Freeport,FL,36580,,forRent,4,1732,,1945,13,https://www.zillow.com/homedetails/36-Lago-Ln-Freeport-FL-36580/463510920_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-22T00:00:00.000Z,Price change,2026-06-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20040 Clover Field Ln, Summerdale, AL 36580",20040 Clover Field Ln,Summerdale,AL,36580,,forRent,4,1810,,2045,13,https://www.zillow.com/homedetails/20040-Clover-Field-Ln-Summerdale-AL-36580/465041436_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"31 Lago Ln, Freeport, FL 36580",31 Lago Ln,Freeport,FL,36580,,forRent,4,1810,,1990,13,https://www.zillow.com/homedetails/31-Lago-Ln-Freeport-FL-36580/463510914_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,2026-08-14T00:00:00.000Z,Listing removed,2026-07-22T00:00:00.000Z,Price change,2026-06-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19161 Pagoda Ln, Summerdale, AL 36580",19161 Pagoda Ln,Summerdale,AL,36580,,forRent,4,1504,,2300,0,https://www.zillow.com/homedetails/19161-Pagoda-Ln-Summerdale-AL-36580/465337465_zpid/,,,2026-09-17T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20018 Clover Field Ln, Summerdale, AL 36580",20018 Clover Field Ln,Summerdale,AL,36580,,forRent,4,1732,,1995,13,https://www.zillow.com/homedetails/20018-Clover-Field-Ln-Summerdale-AL-36580/465041468_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"20052 Clover Field Ln, Summerdale, AL 36580",20052 Clover Field Ln,Summerdale,AL,36580,,forRent,3,1413,,1795,13,https://www.zillow.com/homedetails/20052-Clover-Field-Ln-Summerdale-AL-36580/465041471_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18697 Facet Rd, Summerdale, AL 36580",18697 Facet Rd,Summerdale,AL,36580,,forRent,4,1810,,1850,13,https://www.zillow.com/homedetails/18697-Facet-Rd-Summerdale-AL-36580/465041476_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18685 Facet Rd, Summerdale, AL 36580",18685 Facet Rd,Summerdale,AL,36580,,forRent,3,1569,,1755,13,https://www.zillow.com/homedetails/18685-Facet-Rd-Summerdale-AL-36580/465041482_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18661 Facet Rd, Summerdale, AL 36580",18661 Facet Rd,Summerdale,AL,36580,,forRent,4,1810,,1850,13,https://www.zillow.com/homedetails/18661-Facet-Rd-Summerdale-AL-36580/465041464_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"19976 Clover Field Ln, Summerdale, AL 36580",19976 Clover Field Ln,Summerdale,AL,36580,,forRent,3,1569,,1845,5,https://www.zillow.com/homedetails/19976-Clover-Field-Ln-Summerdale-AL-36580/465209719_zpid/,,,2026-09-11T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"18639 Facet Rd, Summerdale, AL 36580",18639 Facet Rd,Summerdale,AL,36580,,forRent,3,1569,,1755,13,https://www.zillow.com/homedetails/18639-Facet-Rd-Summerdale-AL-36580/465041485_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"41 Lago Ln, Freeport, FL 36580",41 Lago Ln,Freeport,FL,36580,,forRent,3,1569,,1850,13,https://www.zillow.com/homedetails/41-Lago-Ln-Freeport-FL-36580/465046099_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"353 Lago Ln, Freeport, FL 36580",353 Lago Ln,Freeport,FL,36580,,forRent,4,1810,,1990,13,https://www.zillow.com/homedetails/353-Lago-Ln-Freeport-FL-36580/465046095_zpid/,,,2026-09-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4246 Lost Bay Dr #Id1541220p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541220p,Orange Beach,AL,36561,,forRent,6,3595,,5255,47,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541220P-Orange-Beach-AL-36561/462641711_zpid/,,,2026-09-17T00:00:00.000Z,Price change,2026-09-16T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-09-13T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Price change,2026-08-29T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-22T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-19T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Listed for rent,,,,,,
"4310 Lost Bay Dr #4310, Orange Beach, AL 36561",4310 Lost Bay Dr #4310,Orange Beach,AL,36561,,forRent,3,1437,,3250,3,https://www.zillow.com/homedetails/4310-Lost-Bay-Dr-4310-Orange-Beach-AL-36561/464334411_zpid/,,,2026-09-14T00:00:00.000Z,Listed for rent,2026-09-05T00:00:00.000Z,Listing removed,2026-08-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4294 Lost Bay Dr, Orange Beach, AL 36561",4294 Lost Bay Dr,Orange Beach,AL,36561,,forRent,3,1437,,2700,15,https://www.zillow.com/homedetails/4294-Lost-Bay-Dr-Orange-Beach-AL-36561/457020516_zpid/,,370000,2026-09-16T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Listed for rent,2025-12-26T00:00:00.000Z,Sold,2025-11-18T00:00:00.000Z,Pending sale,2025-11-10T00:00:00.000Z,Price change,2025-09-27T00:00:00.000Z,Listed for sale,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4688 Casablanca Dr, Orange Beach, AL 36561",4688 Casablanca Dr,Orange Beach,AL,36561,,forRent,3,2008,,3500,70,https://www.zillow.com/homedetails/4688-Casablanca-Dr-Orange-Beach-AL-36561/2067521250_zpid/,,490000,2026-07-08T00:00:00.000Z,Listed for rent,2025-09-21T00:00:00.000Z,Listing removed,2025-09-02T00:00:00.000Z,Listed for rent,2025-05-29T00:00:00.000Z,Sold,2025-05-28T00:00:00.000Z,Pending sale,2025-05-11T00:00:00.000Z,Contingent,2025-05-11T00:00:00.000Z,Listed for sale,2025-05-10T00:00:00.000Z,Pending sale,2025-04-29T00:00:00.000Z,Listed for sale,2024-02-21T00:00:00.000Z,Listing removed,2024-02-20T00:00:00.000Z,Listed for rent,2022-04-27T00:00:00.000Z,Listing removed,2022-04-19T00:00:00.000Z,Listed for rent,2022-02-25T00:00:00.000Z,Sold,2022-02-16T00:00:00.000Z,Contingent,2022-01-20T00:00:00.000Z,Pending sale,2022-01-12T00:00:00.000Z,Listing removed,2021-11-18T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,
"4246 Lost Bay Dr #Id1541221p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541221p,Orange Beach,AL,36561,,forRent,3,1797,,2556,47,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541221P-Orange-Beach-AL-36561/462641758_zpid/,,,2026-09-17T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-13T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-06T00:00:00.000Z,Price change,2026-09-04T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-09-01T00:00:00.000Z,Price change,2026-08-30T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-22T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-19T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Price change,2026-08-06T00:00:00.000Z,Listed for rent,,,,,,
"4242 Lost Bay Dr #4242, Orange Beach, AL 36561",4242 Lost Bay Dr #4242,Orange Beach,AL,36561,,forRent,3,1437,,3250,3,https://www.zillow.com/homedetails/4242-Lost-Bay-Dr-4242-Orange-Beach-AL-36561/464334412_zpid/,,,2026-09-14T00:00:00.000Z,Listed for rent,2026-09-05T00:00:00.000Z,Listing removed,2026-08-04T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4021 Blue Water Dr #4021, Orange Beach, AL 36561",4021 Blue Water Dr #4021,Orange Beach,AL,36561,,forRent,3,1437,,2250,17,https://www.zillow.com/homedetails/4021-Blue-Water-Dr-4021-Orange-Beach-AL-36561/458825663_zpid/,,,2025-12-08T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4302 Lost Bay Dr #1, Orange Beach, AL 36561",4302 Lost Bay Dr #1,Orange Beach,AL,36561,,forRent,3,,,2300,17,https://www.zillow.com/homedetails/4302-Lost-Bay-Dr-1-Orange-Beach-AL-36561/464932718_zpid/,,,2026-08-30T00:00:00.000Z,Listed for rent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4246 Lost Bay Dr #Id1541223p, Orange Beach, AL 36561",4246 Lost Bay Dr #Id1541223p,Orange Beach,AL,36561,,forRent,3,1797,,2502,58,https://www.zillow.com/homedetails/4246-Lost-Bay-Dr-ID1541223P-Orange-Beach-AL-36561/462641751_zpid/,,,2026-09-17T00:00:00.000Z,Price change,2026-09-16T00:00:00.000Z,Price change,2026-09-15T00:00:00.000Z,Price change,2026-09-14T00:00:00.000Z,Price change,2026-09-12T00:00:00.000Z,Price change,2026-09-10T00:00:00.000Z,Price change,2026-09-08T00:00:00.000Z,Price change,2026-09-07T00:00:00.000Z,Price change,2026-09-05T00:00:00.000Z,Price change,2026-09-02T00:00:00.000Z,Price change,2026-08-30T00:00:00.000Z,Price change,2026-08-29T00:00:00.000Z,Price change,2026-08-28T00:00:00.000Z,Price change,2026-08-26T00:00:00.000Z,Price change,2026-08-25T00:00:00.000Z,Price change,2026-08-24T00:00:00.000Z,Price change,2026-08-22T00:00:00.000Z,Price change,2026-08-21T00:00:00.000Z,Price change,2026-08-19T00:00:00.000Z,Price change,2026-08-17T00:00:00.000Z,Price change,2026-08-15T00:00:00.000Z,Price change,2026-08-14T00:00:00.000Z,Price change,2026-08-12T00:00:00.000Z,Price change,2026-08-10T00:00:00.000Z,Price change,2026-08-09T00:00:00.000Z,Listed for rent,,,,,,
